t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0122,0.515093,0.50906,0.519172,0.500398,0.501083,0.519288,0.521061,0.501594,0.506179,0.529017,0.510841,0.515034,0.526011,0.513494,0.502708,0.510417,0.497761,0.494619,0.513519,0.503352,0.515194,0.561105,0.714179,1.50783,1.8017,0.510762,1.87146,1.49865,0.716125,0.529607,0.501111,0.492093,0.536009,0.505794,0.519165,0.499273,0.503554,0.53398,0.507091,0.510791,0.517662,0.532628,0.5018,0.525758,0.503023,0.510611,0.522755,0.502748,0.526592,0.501892,0.082598
0.0123,0.515117,0.509305,0.519193,0.500587,0.500812,0.519692,0.520817,0.501673,0.506763,0.528906,0.510781,0.515537,0.525807,0.513581,0.502966,0.510591,0.49779,0.494759,0.513683,0.503252,0.515691,0.562559,0.721849,1.52162,1.77804,0.513523,1.84799,1.51276,0.723653,0.530915,0.50131,0.492181,0.536116,0.506056,0.519146,0.499649,0.503359,0.533944,0.507939,0.510398,0.517956,0.532347,0.50212,0.525948,0.502824,0.511049,0.522814,0.502899,0.526361,0.502123,0.08302
0.0124,0.515138,0.509557,0.519203,0.50078,0.500552,0.520084,0.520573,0.501756,0.50735,0.528789,0.510724,0.516042,0.525595,0.513671,0.503232,0.510756,0.497823,0.494905,0.51384,0.503155,0.5162,0.564065,0.729686,1.53513,1.75393,0.517305,1.82403,1.5266,0.731346,0.53228,0.501519,0.492277,0.536213,0.506326,0.519117,0.500033,0.503162,0.533906,0.508785,0.510013,0.518246,0.532064,0.502447,0.526125,0.502631,0.511492,0.522866,0.503055,0.526125,0.502357,0.078774
0.0125,0.515156,0.509818,0.519202,0.500978,0.500304,0.520464,0.52033,0.501842,0.507939,0.528668,0.510667,0.516552,0.525374,0.513763,0.503505,0.510911,0.49786,0.495056,0.513989,0.503059,0.516722,0.565625,0.737689,1.54833,1.72941,0.522079,1.79963,1.54014,0.739203,0.533703,0.501738,0.492379,0.536298,0.506606,0.519081,0.500425,0.502963,0.533865,0.509628,0.509636,0.518533,0.531779,0.502782,0.526287,0.502446,0.51194,0.522912,0.503216,0.525883,0.502593,0.080441
0.0126,0.515172,0.510086,0.519189,0.501179,0.500068,0.520831,0.520087,0.501932,0.508529,0.528543,0.510613,0.517064,0.525145,0.513857,0.503787,0.511057,0.497902,0.495214,0.51413,0.502966,0.517255,0.567241,0.745855,1.56122,1.7045,0.527814,1.77481,1.55338,0.747224,0.535186,0.501967,0.492487,0.536372,0.506895,0.519036,0.500825,0.502762,0.533823,0.510466,0.509268,0.518816,0.531492,0.503125,0.526436,0.502267,0.512392,0.522952,0.503383,0.525637,0.502832,0.0832422
0.0127,0.515186,0.510361,0.519165,0.501383,0.499844,0.521185,0.519844,0.502026,0.50912,0.528414,0.51056,0.517578,0.524909,0.513954,0.504076,0.511192,0.497949,0.495379,0.514263,0.502877,0.517801,0.568915,0.754183,1.57377,1.67923,0.53448,1.74961,1.5663,0.755407,0.536731,0.502208,0.492601,0.536436,0.507193,0.518983,0.501233,0.50256,0.533778,0.511301,0.508909,0.519095,0.531204,0.503475,0.526571,0.502096,0.512848,0.522987,0.503554,0.525386,0.503072,0.0828819
0.0128,0.515197,0.510643,0.519131,0.501591,0.499633,0.521526,0.519602,0.502124,0.509712,0.528281,0.510509,0.518095,0.524665,0.514053,0.504373,0.511317,0.498001,0.495549,0.514388,0.50279,0.518359,0.570649,0.762672,1.58599,1.65363,0.542044,1.72404,1.57888,0.763751,0.538338,0.502461,0.492722,0.53649,0.5075,0.518922,0.501649,0.502357,0.533732,0.51213,0.508559,0.519369,0.530914,0.503832,0.526692,0.501932,0.513309,0.523016,0.503731,0.52513,0.503315,0.08235
0.0129,0.515206,0.510932,0.519086,0.501802,0.499435,0.521854,0.519362,0.502226,0.510305,0.528146,0.51046,0.518614,0.524415,0.514155,0.504678,0.511432,0.498058,0.495726,0.514504,0.502708,0.51893,0.572444,0.77132,1.59784,1.62773,0.550473,1.69814,1.59112,0.772254,0.540011,0.502725,0.49285,0.536533,0.507815,0.518854,0.502071,0.502153,0.533683,0.512954,0.508219,0.519638,0.530624,0.504195,0.5268,0.501777,0.513772,0.52304,0.503911,0.524871,0.503559,0.0824981
0.013,0.515213,0.511228,0.519031,0.502016,0.49925,0.522167,0.519122,0.502332,0.510897,0.528007,0.510412,0.519134,0.524157,0.514259,0.504991,0.511537,0.498119,0.49591,0.514611,0.502629,0.519514,0.574303,0.780124,1.60932,1.60156,0.559734,1.67193,1.60301,0.780914,0.54175,0.503003,0.492983,0.536566,0.508137,0.518779,0.502499,0.501948,0.533633,0.513772,0.507889,0.519902,0.530333,0.504564,0.526894,0.501629,0.514239,0.523059,0.504096,0.524608,0.503805,0.0827971
0.0131,0.515217,0.51153,0.518966,0.502233,0.499078,0.522468,0.518884,0.502442,0.511488,0.527866,0.510367,0.519655,0.523894,0.514364,0.505312,0.511632,0.498185,0.496099,0.51471,0.502554,0.520111,0.576227,0.789081,1.62043,1.57515,0.569794,1.64546,1.61452,0.78973,0.543558,0.503293,0.493123,0.536589,0.508468,0.518696,0.502934,0.501744,0.533581,0.514584,0.50757,0.52016,0.530043,0.504939,0.526974,0.50149,0.514709,0.523072,0.504285,0.524342,0.504052,0.082608
0.0132,0.51522,0.511839,0.518891,0.502453,0.498919,0.522754,0.518647,0.502557,0.512078,0.527724,0.510323,0.520177,0.523624,0.514472,0.50564,0.511717,0.498256,0.496295,0.5148,0.502484,0.520721,0.578219,0.798189,1.63113,1.54852,0.580617,1.61874,1.62564,0.798699,0.545435,0.503598,0.493269,0.536602,0.508806,0.518608,0.503375,0.50154,0.533528,0.515388,0.507262,0.520413,0.529753,0.50532,0.527041,0.501359,0.515182,0.523082,0.504477,0.524073,0.5043,0.083015
0.0133,0.51522,0.512153,0.518806,0.502675,0.498774,0.523026,0.518413,0.502676,0.512666,0.527579,0.510282,0.520699,0.523349,0.514582,0.505976,0.511791,0.498332,0.496498,0.514881,0.502419,0.521345,0.58028,0.807445,1.64144,1.52171,0.59217,1.59182,1.63637,0.807818,0.547384,0.503916,0.493421,0.536605,0.509152,0.518513,0.50382,0.501337,0.533473,0.516186,0.506965,0.520659,0.529464,0.505705,0.527095,0.501237,0.515657,0.523087,0.504672,0.523802,0.504549,0.0830989
0.0134,0.515219,0.512474,0.518712,0.502899,0.498642,0.523284,0.51818,0.5028,0.513252,0.527434,0.510242,0.521222,0.523069,0.514693,0.506319,0.511856,0.498413,0.496707,0.514953,0.502359,0.521983,0.582412,0.816847,1.65132,1.49475,0.604417,1.56471,1.64668,0.817085,0.549406,0.50425,0.49358,0.536599,0.509505,0.518412,0.504271,0.501135,0.533416,0.516976,0.50668,0.5209,0.529176,0.506096,0.527135,0.501125,0.516134,0.523087,0.504871,0.523529,0.504799,0.0804229
0.0135,0.515216,0.5128,0.518609,0.503125,0.498524,0.523527,0.517949,0.502929,0.513835,0.527287,0.510205,0.521743,0.522783,0.514807,0.50667,0.51191,0.498498,0.496922,0.515017,0.502305,0.522635,0.584617,0.826389,1.66077,1.46767,0.617322,1.53745,1.65657,0.826496,0.551503,0.504599,0.493744,0.536584,0.509864,0.518305,0.504727,0.500934,0.533359,0.517758,0.506407,0.521134,0.52889,0.506491,0.527162,0.501021,0.516613,0.523084,0.505072,0.523253,0.50505,0.0792789
0.0136,0.515211,0.513131,0.518497,0.503354,0.49842,0.523756,0.517721,0.503062,0.514415,0.527141,0.510169,0.522264,0.522494,0.514921,0.507029,0.511954,0.498589,0.497143,0.515071,0.502257,0.523301,0.586897,0.83607,1.66978,1.44049,0.630849,1.51007,1.66604,0.83605,0.553677,0.504964,0.493915,0.53656,0.51023,0.518193,0.505186,0.500735,0.5333,0.518531,0.506146,0.521361,0.528605,0.50689,0.527176,0.500927,0.517093,0.523077,0.505276,0.522977,0.505302,0.082803
0.0137,0.515204,0.513468,0.518376,0.503583,0.498329,0.52397,0.517495,0.5032,0.514992,0.526994,0.510136,0.522784,0.5222,0.515038,0.507395,0.511988,0.498685,0.49737,0.515117,0.502214,0.523982,0.589255,0.845885,1.67834,1.41325,0.644963,1.48259,1.67505,0.845741,0.55593,0.505346,0.494091,0.536527,0.510601,0.518076,0.505649,0.500539,0.533239,0.519295,0.505898,0.521581,0.528324,0.507293,0.527176,0.500842,0.517574,0.523066,0.505482,0.522699,0.505553,0.083092
0.0138,0.515196,0.513809,0.518247,0.503815,0.498253,0.52417,0.517272,0.503343,0.515565,0.526847,0.510105,0.523302,0.521902,0.515156,0.507768,0.512012,0.498785,0.497604,0.515153,0.502179,0.524678,0.591691,0.85583,1.68644,1.38598,0.659626,1.45506,1.68361,0.855568,0.558262,0.505745,0.494274,0.536485,0.510979,0.517954,0.506115,0.500345,0.533178,0.52005,0.505662,0.521794,0.528045,0.507699,0.527164,0.500767,0.518056,0.523052,0.50569,0.522421,0.505805,0.082777
0.0139,0.515187,0.514155,0.518111,0.504048,0.49819,0.524355,0.517052,0.503491,0.516132,0.526702,0.510076,0.523818,0.521601,0.515275,0.508149,0.512026,0.498891,0.497844,0.51518,0.50215,0.525389,0.594208,0.865901,1.69407,1.35871,0.674802,1.4275,1.69171,0.865525,0.560676,0.506163,0.494463,0.536435,0.511362,0.517828,0.506584,0.500154,0.533115,0.520794,0.50544,0.522,0.527769,0.508108,0.527139,0.500702,0.518539,0.523035,0.505899,0.522143,0.506057,0.083127
0.014,0.515176,0.514505,0.517966,0.504282,0.498141,0.524525,0.516835,0.503644,0.516695,0.526557,0.510049,0.524332,0.521298,0.515396,0.508536,0.51203,0.499002,0.498089,0.515199,0.502128,0.526116,0.596808,0.876094,1.70122,1.33146,0.690454,1.39994,1.69933,0.875609,0.563174,0.506599,0.494658,0.536377,0.511751,0.517699,0.507056,0.499966,0.533051,0.521529,0.505232,0.522198,0.527496,0.50852,0.527101,0.500646,0.519022,0.523016,0.50611,0.521864,0.506309,0.0833471
0.0141,0.515164,0.514859,0.517815,0.504517,0.498106,0.524681,0.51662,0.503803,0.517253,0.526414,0.510024,0.524843,0.520991,0.515517,0.508931,0.512024,0.499118,0.498341,0.515208,0.502113,0.526859,0.599492,0.886403,1.70788,1.30427,0.706545,1.3724,1.70646,0.885816,0.565757,0.507054,0.494858,0.536311,0.512144,0.517565,0.507529,0.499782,0.532987,0.522253,0.505037,0.522389,0.527228,0.508935,0.527051,0.500601,0.519505,0.522993,0.506322,0.521587,0.50656,0.0827129
0.0142,0.51515,0.515216,0.517656,0.504753,0.498085,0.524822,0.516409,0.503967,0.517804,0.526274,0.510002,0.525352,0.520682,0.51564,0.509333,0.512008,0.499238,0.498598,0.515209,0.502106,0.527619,0.602263,0.896825,1.71404,1.27717,0.723039,1.34493,1.7131,0.896141,0.568427,0.507529,0.495065,0.536237,0.512542,0.517428,0.508004,0.499601,0.532921,0.522967,0.504856,0.522571,0.526963,0.509351,0.526989,0.500566,0.519988,0.522969,0.506534,0.52131,0.506811,0.082639
0.0143,0.515136,0.515577,0.517491,0.504989,0.498078,0.524947,0.516201,0.504137,0.518349,0.526135,0.509982,0.525856,0.520372,0.515764,0.509742,0.511983,0.499364,0.498862,0.515201,0.502107,0.528395,0.605122,0.907353,1.71969,1.25017,0.739898,1.31754,1.71924,0.90658,0.571185,0.508025,0.495278,0.536156,0.512944,0.517289,0.50848,0.499426,0.532854,0.523669,0.504689,0.522746,0.526703,0.509769,0.526915,0.500542,0.52047,0.522942,0.506747,0.521034,0.507061,0.0827222
0.0144,0.515121,0.515941,0.517319,0.505226,0.498085,0.525059,0.515997,0.504312,0.518887,0.525999,0.509964,0.526357,0.52006,0.515889,0.510158,0.511948,0.499495,0.499131,0.515183,0.502116,0.529189,0.608071,0.917983,1.72484,1.22333,0.757085,1.29028,1.72487,0.917127,0.574034,0.508543,0.495497,0.536068,0.51335,0.517147,0.508957,0.499255,0.532786,0.524359,0.504536,0.522913,0.526447,0.510188,0.526829,0.500528,0.520951,0.522914,0.50696,0.520759,0.50731,0.0824492
0.0145,0.515105,0.516308,0.517141,0.505464,0.498105,0.525155,0.515796,0.504493,0.519418,0.525866,0.509948,0.526853,0.519747,0.516014,0.51058,0.511904,0.499631,0.499405,0.515158,0.502134,0.530001,0.611112,0.928709,1.72946,1.19665,0.774563,1.26316,1.72998,0.927777,0.576973,0.509083,0.495722,0.535972,0.513759,0.517002,0.509433,0.499089,0.532718,0.525038,0.504398,0.523071,0.526197,0.510608,0.526731,0.500524,0.521431,0.522883,0.507173,0.520487,0.507558,0.078356
0.0146,0.515088,0.516678,0.516958,0.505701,0.498139,0.525237,0.515598,0.504679,0.519941,0.525737,0.509935,0.527345,0.519433,0.51614,0.511008,0.51185,0.499772,0.499685,0.515123,0.502161,0.530831,0.614247,0.939525,1.73355,1.17017,0.792297,1.23621,1.73456,0.938526,0.580007,0.509645,0.495953,0.53587,0.514172,0.516856,0.50991,0.498929,0.532649,0.525704,0.504275,0.523222,0.525952,0.511029,0.526622,0.500531,0.52191,0.522852,0.507385,0.520217,0.507805,0.0817051
0.0147,0.515071,0.517049,0.51677,0.505939,0.498187,0.525305,0.515405,0.504872,0.520455,0.525612,0.509924,0.527832,0.519119,0.516267,0.511443,0.511787,0.499918,0.49997,0.51508,0.502196,0.53168,0.617477,0.950425,1.73712,1.14392,0.810249,1.20947,1.73861,0.949367,0.583134,0.510232,0.49619,0.535762,0.514588,0.516709,0.510386,0.498774,0.532579,0.526358,0.504166,0.523363,0.525712,0.51145,0.526501,0.500549,0.522387,0.522819,0.507597,0.51995,0.508051,0.0825009
0.0148,0.515053,0.517422,0.516576,0.506176,0.498249,0.525358,0.515215,0.50507,0.520961,0.525491,0.509915,0.528314,0.518805,0.516394,0.511885,0.511716,0.500069,0.50026,0.515029,0.502241,0.532548,0.620804,0.961404,1.74014,1.11792,0.828383,1.18295,1.74213,0.960295,0.586359,0.510843,0.496433,0.535647,0.515006,0.51656,0.510861,0.498626,0.532508,0.527,0.504072,0.523497,0.525479,0.51187,0.52637,0.500578,0.522862,0.522785,0.507807,0.519685,0.508295,0.082716
0.0149,0.515035,0.517797,0.516378,0.506414,0.498324,0.525396,0.515029,0.505274,0.521458,0.525375,0.509909,0.52879,0.518492,0.516521,0.512332,0.511635,0.500225,0.500555,0.514969,0.502296,0.533437,0.624229,0.972456,1.74263,1.09221,0.846663,1.1567,1.7451,0.971303,0.58968,0.511479,0.496682,0.535526,0.515427,0.516411,0.511334,0.498484,0.532436,0.527628,0.503993,0.523622,0.525251,0.51229,0.526228,0.500617,0.523335,0.52275,0.508017,0.519424,0.508537,0.082505
0.015,0.515016,0.518173,0.516176,0.506651,0.498412,0.525421,0.514847,0.505485,0.521946,0.525264,0.509904,0.52926,0.518179,0.516649,0.512785,0.511545,0.500386,0.500855,0.514901,0.50236,0.534346,0.627754,0.983572,1.74456,1.06679,0.865053,1.13073,1.74752,0.982387,0.593101,0.512142,0.496938,0.5354,0.515849,0.516261,0.511805,0.498349,0.532364,0.528243,0.503929,0.523738,0.52503,0.512709,0.526076,0.500667,0.523805,0.522715,0.508225,0.519167,0.508777,0.082294
0.0151,0.514998,0.51855,0.51597,0.506887,0.498514,0.525431,0.514668,0.505702,0.522423,0.525158,0.509902,0.529724,0.517868,0.516777,0.513244,0.511447,0.500552,0.50116,0.514825,0.502435,0.535276,0.631382,0.994748,1.74595,1.04172,0.883519,1.10507,1.74939,0.993538,0.596623,0.512831,0.497199,0.535268,0.516273,0.516111,0.512274,0.498221,0.532291,0.528844,0.50388,0.523846,0.524815,0.513127,0.525913,0.500728,0.524273,0.52268,0.508431,0.518913,0.509016,0.0828619
0.0152,0.514979,0.518927,0.515761,0.507123,0.498628,0.525428,0.514494,0.505925,0.522891,0.525057,0.509903,0.530181,0.517558,0.516904,0.513709,0.511341,0.500723,0.501469,0.514742,0.502521,0.536227,0.635112,1.00598,1.74678,1.01699,0.902024,1.07975,1.7507,1.00475,0.600247,0.513548,0.497467,0.535131,0.516699,0.515962,0.51274,0.498101,0.532217,0.529432,0.503847,0.523945,0.524608,0.513543,0.525741,0.500799,0.524738,0.522645,0.508635,0.518664,0.509252,0.0830858
0.0153,0.514961,0.519305,0.515548,0.507358,0.498755,0.525411,0.514324,0.506154,0.523347,0.524963,0.509906,0.530632,0.517251,0.517032,0.514179,0.511226,0.500899,0.501783,0.51465,0.502617,0.537202,0.638947,1.01725,1.74705,0.992655,0.920536,1.05478,1.75145,1.01602,0.603973,0.514294,0.497742,0.534989,0.517125,0.515814,0.513203,0.497988,0.532143,0.530006,0.503828,0.524036,0.524407,0.513958,0.525558,0.500882,0.5252,0.522609,0.508837,0.51842,0.509486,0.0828009
0.0154,0.514942,0.519682,0.515333,0.507592,0.498895,0.52538,0.514158,0.50639,0.523793,0.524876,0.509911,0.531074,0.516946,0.51716,0.514654,0.511104,0.50108,0.5021,0.514552,0.502724,0.538199,0.642888,1.02856,1.74676,0.96872,0.939019,1.03021,1.75164,1.02734,0.607805,0.51507,0.498023,0.534843,0.517551,0.515666,0.513662,0.497884,0.532068,0.530566,0.503825,0.524118,0.524213,0.51437,0.525367,0.500975,0.525658,0.522574,0.509037,0.518181,0.509717,0.0836151
0.0155,0.514924,0.520059,0.515115,0.507825,0.499048,0.525336,0.513996,0.506632,0.524227,0.524795,0.509918,0.53151,0.516644,0.517287,0.515135,0.510973,0.501265,0.502422,0.514446,0.502842,0.53922,0.646936,1.0399,1.74592,0.945214,0.957441,1.00604,1.75127,1.03869,0.611741,0.515876,0.49831,0.534692,0.517978,0.51552,0.514118,0.497788,0.531993,0.531111,0.503837,0.524192,0.524027,0.514779,0.525167,0.501079,0.526113,0.52254,0.509233,0.517947,0.509946,0.0804882
0.0156,0.514907,0.520435,0.514896,0.508056,0.499212,0.525279,0.513838,0.50688,0.524649,0.524721,0.509927,0.531937,0.516344,0.517414,0.51562,0.510835,0.501456,0.502747,0.514333,0.502972,0.540265,0.651093,1.05126,1.74451,0.922159,0.975768,0.982306,1.75032,1.05009,0.615785,0.516713,0.498604,0.534537,0.518405,0.515376,0.514569,0.497701,0.531917,0.531642,0.503865,0.524257,0.523849,0.515185,0.524957,0.501194,0.526564,0.522506,0.509427,0.517718,0.510172,0.0808818
0.0157,0.514889,0.52081,0.514675,0.508287,0.499389,0.525209,0.513684,0.507136,0.525059,0.524654,0.509939,0.532356,0.516049,0.517541,0.51611,0.51069,0.501651,0.503075,0.514214,0.503113,0.541336,0.655359,1.06264,1.74254,0.899577,0.993968,0.959027,1.74881,1.0615,0.619937,0.517583,0.498905,0.534378,0.518831,0.515234,0.515015,0.497623,0.53184,0.532159,0.503907,0.524314,0.523678,0.515589,0.52474,0.501319,0.527011,0.522474,0.509617,0.517496,0.510394,0.083431
0.0158,0.514873,0.521184,0.514453,0.508516,0.499577,0.525127,0.513535,0.507398,0.525457,0.524596,0.509953,0.532766,0.515757,0.517667,0.516604,0.510538,0.501851,0.503407,0.514088,0.503267,0.542433,0.659736,1.07403,1.74001,0.877488,1.01201,0.936225,1.74673,1.07294,0.624198,0.518486,0.499212,0.534216,0.519257,0.515094,0.515456,0.497555,0.531763,0.532661,0.503965,0.524363,0.523515,0.515988,0.524514,0.501455,0.527454,0.522442,0.509804,0.51728,0.510614,0.0826569
0.0159,0.514857,0.521555,0.51423,0.508743,0.499777,0.525032,0.51339,0.507666,0.525842,0.524545,0.50997,0.533168,0.51547,0.517793,0.517103,0.510379,0.502056,0.503742,0.513956,0.503432,0.543556,0.664224,1.08541,1.73692,0.855915,1.02986,0.913921,1.74409,1.08439,0.628569,0.519422,0.499527,0.53405,0.519682,0.514957,0.515891,0.497496,0.531685,0.533148,0.504037,0.524403,0.523361,0.516384,0.524281,0.501602,0.527893,0.522412,0.509987,0.51707,0.510831,0.082886
0.016,0.514842,0.521925,0.514006,0.508969,0.499989,0.524925,0.513249,0.507941,0.526214,0.524503,0.509989,0.533561,0.515187,0.517917,0.517605,0.510213,0.502265,0.50408,0.513818,0.503611,0.544708,0.668826,1.09679,1.73327,0.834875,1.04749,0.892134,1.74088,1.09584,0.63305,0.520394,0.499848,0.533881,0.520105,0.514824,0.516321,0.497446,0.531607,0.533619,0.504125,0.524435,0.523214,0.516775,0.52404,0.501759,0.528327,0.522383,0.510166,0.516867,0.511044,0.0829821
0.0161,0.514829,0.522292,0.513782,0.509193,0.500211,0.524807,0.513112,0.508223,0.526572,0.524469,0.510009,0.533944,0.514909,0.518041,0.518112,0.510041,0.502479,0.50442,0.513674,0.503802,0.545887,0.673541,1.10815,1.72906,0.814387,1.06488,0.870886,1.7371,1.10728,0.637644,0.521402,0.500177,0.53371,0.520526,0.514693,0.516744,0.497407,0.531528,0.534076,0.504228,0.524459,0.523076,0.517162,0.523792,0.501927,0.528757,0.522356,0.510342,0.516672,0.511253,0.0843699
0.0162,0.514816,0.522656,0.513559,0.509416,0.500444,0.524677,0.512979,0.508512,0.526917,0.524444,0.510033,0.534317,0.514637,0.518165,0.518622,0.509863,0.502698,0.504763,0.513525,0.504006,0.547096,0.67837,1.11949,1.7243,0.794471,1.08198,0.850193,1.73276,1.11871,0.64235,0.522448,0.500513,0.533536,0.520945,0.514567,0.517161,0.497379,0.531449,0.534518,0.504345,0.524476,0.522946,0.517545,0.523537,0.502104,0.529181,0.52233,0.510513,0.516483,0.511459,0.0835271
0.0163,0.514804,0.523017,0.513337,0.509636,0.500687,0.524536,0.51285,0.508807,0.527247,0.524428,0.510058,0.53468,0.51437,0.518287,0.519135,0.509679,0.502921,0.505108,0.513371,0.504223,0.548335,0.683314,1.13079,1.71898,0.775142,1.09878,0.830074,1.72785,1.13012,0.647169,0.523531,0.500857,0.533359,0.521362,0.514445,0.517571,0.49736,0.531369,0.534945,0.504477,0.524484,0.522825,0.517922,0.523276,0.502292,0.529601,0.522307,0.510679,0.516303,0.511661,0.0828321
0.0164,0.514794,0.523374,0.513115,0.509855,0.50094,0.524384,0.512726,0.509109,0.527564,0.524421,0.510086,0.535034,0.514109,0.518408,0.519652,0.50949,0.503149,0.505454,0.513212,0.504454,0.549606,0.688374,1.14205,1.71312,0.756417,1.11524,0.810547,1.72239,1.1415,0.652102,0.524653,0.501209,0.533181,0.521777,0.514327,0.517974,0.497353,0.531289,0.535356,0.504624,0.524485,0.522712,0.518293,0.523009,0.50249,0.530015,0.522286,0.510841,0.51613,0.511859,0.0823922
0.0165,0.514785,0.523728,0.512895,0.510071,0.501204,0.524222,0.512605,0.509418,0.527866,0.524424,0.510115,0.535377,0.513854,0.518528,0.520172,0.509295,0.503381,0.505803,0.513049,0.504699,0.550908,0.693549,1.15325,1.70672,0.738312,1.13135,0.791626,1.71638,1.15285,0.65715,0.525815,0.501568,0.533001,0.522188,0.514213,0.518369,0.497357,0.531208,0.535752,0.504784,0.524478,0.522608,0.518659,0.522737,0.502698,0.530424,0.522267,0.510998,0.515965,0.512053,0.081291
0.0166,0.514778,0.524077,0.512677,0.510286,0.501476,0.524049,0.512489,0.509734,0.528153,0.524437,0.510147,0.535709,0.513607,0.518647,0.520694,0.509095,0.503617,0.506152,0.512882,0.504957,0.552243,0.698842,1.1644,1.69977,0.720841,1.14707,0.773327,1.70982,1.16414,0.662312,0.527018,0.501936,0.53282,0.522596,0.514105,0.518756,0.497372,0.531127,0.536132,0.504959,0.524464,0.522513,0.51902,0.522459,0.502916,0.530828,0.522251,0.51115,0.515809,0.512243,0.078779
0.0167,0.514772,0.524422,0.512461,0.510498,0.501758,0.523867,0.512377,0.510057,0.528426,0.52446,0.510182,0.53603,0.513366,0.518764,0.521218,0.508891,0.503858,0.506503,0.512711,0.50523,0.553612,0.704251,1.17548,1.6923,0.704018,1.16238,0.755665,1.70271,1.17538,0.667589,0.528263,0.502312,0.532637,0.523,0.514002,0.519136,0.497398,0.531045,0.536497,0.505148,0.524443,0.522426,0.519374,0.522175,0.503143,0.531226,0.522237,0.511297,0.515661,0.512429,0.0821571
0.0168,0.514768,0.524762,0.512248,0.510708,0.502048,0.523676,0.512268,0.510386,0.528683,0.524493,0.510218,0.53634,0.513132,0.51888,0.521745,0.508683,0.504102,0.506854,0.512537,0.505517,0.555016,0.709777,1.18649,1.6843,0.687855,1.17726,0.738653,1.69507,1.18655,0.672982,0.529552,0.502697,0.532454,0.523401,0.513904,0.519507,0.497436,0.530963,0.536847,0.505351,0.524416,0.522348,0.519721,0.521888,0.50338,0.531618,0.522226,0.511438,0.515522,0.51261,0.0823319
0.0169,0.514766,0.525098,0.512038,0.510915,0.502347,0.523475,0.512164,0.510722,0.528925,0.524537,0.510256,0.536639,0.512905,0.518995,0.522273,0.508471,0.504351,0.507206,0.51236,0.505819,0.556456,0.71542,1.1974,1.67578,0.672365,1.19168,0.722304,1.68689,1.19765,0.678491,0.530884,0.50309,0.53227,0.523798,0.513812,0.519869,0.497486,0.530881,0.537181,0.505568,0.524381,0.522279,0.520062,0.521596,0.503627,0.532004,0.522217,0.511575,0.515392,0.512787,0.0822051
0.017,0.514765,0.525427,0.51183,0.51112,0.502654,0.523266,0.512064,0.511064,0.529152,0.524591,0.510297,0.536926,0.512687,0.519108,0.522804,0.508255,0.504604,0.507558,0.51218,0.506137,0.557933,0.72118,1.20823,1.66674,0.657558,1.20563,0.706628,1.67819,1.20867,0.684115,0.532262,0.503492,0.532085,0.52419,0.513726,0.520223,0.497547,0.530798,0.537501,0.505797,0.52434,0.522219,0.520396,0.5213,0.503882,0.532385,0.522212,0.511705,0.515271,0.512959,0.0825441
0.0171,0.514767,0.525751,0.511627,0.511323,0.502968,0.523049,0.511967,0.511414,0.529363,0.524656,0.51034,0.537202,0.512477,0.51922,0.523335,0.508035,0.504861,0.50791,0.511998,0.506469,0.559448,0.727058,1.21895,1.6572,0.643444,1.21908,0.691637,1.66897,1.2196,0.689855,0.533686,0.503904,0.5319,0.524577,0.513647,0.520567,0.497621,0.530715,0.537804,0.50604,0.524293,0.522168,0.520723,0.521001,0.504146,0.532759,0.52221,0.51183,0.51516,0.513126,0.082299
0.0172,0.514771,0.526069,0.511427,0.511524,0.50329,0.522824,0.511875,0.51177,0.529558,0.524731,0.510385,0.537466,0.512275,0.51933,0.523868,0.507813,0.505122,0.508262,0.511815,0.506817,0.561002,0.733051,1.22955,1.64717,0.630032,1.23201,0.67734,1.65924,1.23042,0.69571,0.535157,0.504326,0.531715,0.52496,0.513574,0.520903,0.497706,0.530632,0.538093,0.506295,0.52424,0.522125,0.521042,0.520699,0.504419,0.533128,0.52221,0.51195,0.515058,0.513289,0.0827348
0.0173,0.514777,0.526381,0.511232,0.511721,0.503619,0.522592,0.511786,0.512132,0.529738,0.524818,0.510432,0.537717,0.512081,0.519439,0.524401,0.507588,0.505387,0.508613,0.51163,0.50718,0.562597,0.739162,1.24003,1.63665,0.617331,1.2444,0.663746,1.64901,1.24114,0.701681,0.536677,0.504757,0.531531,0.525338,0.513507,0.521228,0.497804,0.530548,0.538366,0.506564,0.524181,0.522091,0.521354,0.520394,0.504701,0.53349,0.522214,0.512063,0.514966,0.513446,0.082278
0.0174,0.514785,0.526686,0.511042,0.511917,0.503954,0.522353,0.511701,0.512501,0.529901,0.524916,0.510481,0.537957,0.511897,0.519546,0.524936,0.507361,0.505656,0.508963,0.511445,0.507559,0.564232,0.745388,1.25039,1.62565,0.605347,1.25624,0.650863,1.63829,1.25173,0.707767,0.538246,0.505199,0.531347,0.52571,0.513448,0.521544,0.497915,0.530464,0.538624,0.506844,0.524117,0.522065,0.521659,0.520086,0.504991,0.533846,0.522222,0.512171,0.514884,0.513599,0.082263
