t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0183,0.5092,0.506986,0.508629,0.470781,0.510394,0.590546,0.449224,0.576616,0.538711,0.500383,0.535776,0.495669,0.503097,0.48886,0.520206,0.560538,0.54375,0.486805,0.477871,0.509005,0.536893,0.779278,1.3873,1.4591,0.570933,1.44395,0.548785,1.49581,1.4413,0.814568,0.547997,0.494257,0.547071,0.573321,0.555713,0.46745,0.531555,0.513069,0.490124,0.571763,0.517908,0.611898,0.538497,0.456064,0.521118,0.525544,0.576505,0.504045,0.504273,0.439628,0.0102279
0.0184,0.509775,0.506671,0.508124,0.471382,0.510791,0.589849,0.449746,0.577217,0.537876,0.501287,0.534681,0.497174,0.503567,0.488475,0.519501,0.560385,0.543829,0.487061,0.479154,0.509053,0.538592,0.787365,1.39582,1.44447,0.565291,1.451,0.540774,1.48017,1.45033,0.824449,0.549143,0.494526,0.547551,0.573298,0.555117,0.467745,0.533118,0.512237,0.490618,0.570612,0.518477,0.611524,0.539275,0.456671,0.520179,0.525915,0.576552,0.505294,0.503915,0.439424,0.010237
0.0185,0.510345,0.506369,0.507599,0.472014,0.511179,0.589108,0.450339,0.577767,0.537053,0.502207,0.533568,0.498672,0.50405,0.488102,0.518795,0.560218,0.543902,0.487323,0.480447,0.509103,0.540386,0.795514,1.40412,1.42949,0.56039,1.45734,0.533512,1.46418,1.45911,0.834446,0.550347,0.494828,0.548013,0.573289,0.554481,0.468091,0.534645,0.51142,0.491134,0.569431,0.519076,0.611107,0.540065,0.457298,0.519237,0.526291,0.576572,0.50657,0.503526,0.439241,0.010252
0.0186,0.51091,0.506081,0.507051,0.472678,0.511556,0.588323,0.451003,0.578266,0.536242,0.503142,0.532439,0.500163,0.504546,0.487739,0.518089,0.560036,0.543969,0.487591,0.48175,0.509156,0.542278,0.80372,1.41221,1.41419,0.556228,1.46297,0.526995,1.44787,1.46763,0.844554,0.55161,0.495162,0.548457,0.573297,0.553805,0.468489,0.536133,0.510618,0.49167,0.568223,0.519703,0.610649,0.540864,0.457945,0.518292,0.526674,0.576567,0.507872,0.503105,0.439077,0.010257
0.0187,0.511469,0.505808,0.506482,0.473373,0.511923,0.587496,0.451736,0.578714,0.535444,0.504091,0.531295,0.501645,0.505057,0.487386,0.517383,0.559838,0.544031,0.487863,0.483062,0.509213,0.54427,0.811982,1.42008,1.39857,0.552802,1.46788,0.52122,1.43124,1.4759,0.854771,0.552936,0.495529,0.548882,0.57332,0.553089,0.468937,0.537583,0.509833,0.492227,0.566987,0.520358,0.610148,0.541672,0.458611,0.517346,0.527063,0.576536,0.509198,0.502655,0.438934,0.0102711
0.0188,0.512021,0.505549,0.505892,0.474098,0.512279,0.586628,0.452539,0.579109,0.534659,0.505053,0.530137,0.503116,0.505581,0.487045,0.516677,0.559626,0.544087,0.488142,0.484383,0.509274,0.546364,0.820295,1.42771,1.38265,0.550105,1.47207,0.516183,1.41433,1.48389,0.865091,0.554327,0.495929,0.549288,0.573359,0.552333,0.469437,0.538992,0.509065,0.492803,0.565724,0.521042,0.609605,0.542489,0.459296,0.516399,0.527457,0.576481,0.510549,0.502174,0.43881,0.0102448
0.0189,0.512567,0.505305,0.505282,0.474855,0.512625,0.585718,0.45341,0.579453,0.533888,0.506028,0.528966,0.504577,0.50612,0.486714,0.515972,0.559398,0.544138,0.488426,0.485713,0.50934,0.548562,0.828657,1.4351,1.36644,0.548133,1.47553,0.511877,1.39714,1.49161,0.875512,0.555786,0.496363,0.549675,0.573413,0.551539,0.469988,0.540362,0.508314,0.4934,0.564435,0.521753,0.609022,0.543315,0.46,0.515451,0.527856,0.576401,0.511923,0.501665,0.438705,0.010216
0.019,0.513107,0.505076,0.50465,0.475641,0.51296,0.58477,0.454349,0.579746,0.533131,0.507014,0.527785,0.506025,0.506674,0.486394,0.515267,0.559155,0.544184,0.488715,0.487051,0.509413,0.550865,0.837063,1.44224,1.34997,0.546879,1.47827,0.508298,1.37968,1.49904,0.886028,0.557314,0.49683,0.550043,0.573484,0.550707,0.47059,0.54169,0.507582,0.494015,0.56312,0.522491,0.608399,0.544148,0.460722,0.514503,0.528259,0.576297,0.513319,0.501128,0.43862,0.0102551
0.0191,0.51364,0.504862,0.503998,0.476456,0.513283,0.583782,0.455354,0.579987,0.53239,0.50801,0.526594,0.507459,0.507242,0.486084,0.514562,0.558896,0.544226,0.489009,0.488396,0.509492,0.553276,0.845511,1.44913,1.33325,0.546335,1.48028,0.505436,1.36198,1.50618,0.896636,0.558914,0.497332,0.550391,0.57357,0.549836,0.471243,0.542976,0.506869,0.49465,0.561779,0.523255,0.607737,0.544988,0.461463,0.513556,0.528666,0.57617,0.514736,0.500563,0.438555,0.0102408
0.0192,0.514165,0.504664,0.503327,0.477302,0.513594,0.582757,0.456426,0.580177,0.531664,0.509016,0.525394,0.508879,0.507825,0.485786,0.513859,0.558622,0.544263,0.489309,0.489749,0.50958,0.555795,0.853996,1.45576,1.31628,0.546494,1.48156,0.503285,1.34406,1.51302,0.907331,0.560589,0.497868,0.55072,0.573671,0.548929,0.471947,0.54422,0.506174,0.495302,0.560415,0.524045,0.607035,0.545834,0.462223,0.51261,0.529078,0.57602,0.516174,0.499972,0.438508,0.010246
0.0193,0.514684,0.504481,0.502635,0.478175,0.513893,0.581695,0.457562,0.580315,0.530954,0.510031,0.524187,0.510284,0.508423,0.485498,0.513157,0.558332,0.544296,0.489615,0.491108,0.509676,0.558426,0.862515,1.46212,1.2991,0.547345,1.48211,0.501835,1.32592,1.51956,0.918108,0.56234,0.498439,0.55103,0.573789,0.547985,0.472701,0.545421,0.5055,0.495973,0.559026,0.524861,0.606296,0.546686,0.463001,0.511666,0.529492,0.575848,0.517631,0.499354,0.438481,0.0102339
0.0194,0.515194,0.504314,0.501925,0.479078,0.51418,0.580597,0.458762,0.580404,0.53026,0.511054,0.522975,0.511671,0.509036,0.485222,0.512456,0.558026,0.544325,0.489925,0.492473,0.509782,0.561168,0.871063,1.4682,1.28171,0.548879,1.48195,0.501076,1.30759,1.52578,0.928962,0.564171,0.499045,0.55132,0.573921,0.547006,0.473505,0.546578,0.504846,0.49666,0.557614,0.525702,0.605519,0.547543,0.463798,0.510724,0.52991,0.575654,0.519107,0.498712,0.438472,0.010273
0.0195,0.515698,0.504163,0.501196,0.480007,0.514455,0.579465,0.460024,0.580441,0.529583,0.512084,0.521758,0.513041,0.509665,0.484957,0.511757,0.557705,0.54435,0.490241,0.493844,0.509899,0.564024,0.879638,1.474,1.26414,0.551084,1.48106,0.500998,1.28909,1.53168,0.939889,0.566084,0.499686,0.551591,0.574069,0.545992,0.474359,0.547691,0.504213,0.497365,0.556179,0.526567,0.604706,0.548404,0.464612,0.509786,0.530329,0.575438,0.5206,0.498045,0.438481,0.0103381
0.0196,0.516193,0.504028,0.500449,0.480964,0.514717,0.5783,0.461348,0.580429,0.528924,0.513119,0.520538,0.514392,0.510308,0.484703,0.511059,0.557368,0.544372,0.490562,0.495221,0.510027,0.566995,0.888234,1.47952,1.2464,0.553949,1.47946,0.501589,1.27042,1.53726,0.950883,0.568081,0.500364,0.551843,0.574232,0.544944,0.475262,0.54876,0.503601,0.498086,0.554723,0.527455,0.603858,0.549269,0.465444,0.508852,0.530751,0.575202,0.522109,0.497355,0.438509,0.0102849
0.0197,0.51668,0.503909,0.499684,0.481948,0.514965,0.577103,0.462731,0.580367,0.528282,0.51416,0.519316,0.515724,0.510966,0.48446,0.510364,0.557015,0.54439,0.490888,0.496602,0.510169,0.570082,0.896848,1.48474,1.22851,0.557462,1.47716,0.502836,1.25162,1.5425,0.961939,0.570165,0.501077,0.552075,0.57441,0.543862,0.476213,0.549784,0.503011,0.498822,0.553246,0.528365,0.602975,0.550137,0.466294,0.507922,0.531175,0.574946,0.523633,0.496642,0.438555,0.0102618
0.0198,0.517159,0.503806,0.498902,0.482958,0.515201,0.575875,0.464174,0.580257,0.527657,0.515206,0.518093,0.517035,0.51164,0.484228,0.50967,0.556646,0.544405,0.491219,0.497988,0.510324,0.573287,0.905476,1.48966,1.21048,0.561608,1.47415,0.504728,1.2327,1.5474,0.973052,0.572337,0.501828,0.552289,0.574602,0.542749,0.477213,0.550764,0.502443,0.499574,0.551748,0.529298,0.602057,0.551006,0.467161,0.506998,0.531599,0.57467,0.525171,0.495908,0.438619,0.0102241
0.0199,0.51763,0.503719,0.498103,0.483993,0.515423,0.574617,0.465673,0.580098,0.527051,0.516255,0.516872,0.518324,0.512328,0.484008,0.508979,0.556261,0.544418,0.491556,0.499377,0.510495,0.576611,0.914113,1.49427,1.19234,0.566375,1.47045,0.507249,1.21368,1.55196,0.984216,0.5746,0.502615,0.552483,0.574809,0.541604,0.478259,0.551698,0.501898,0.500341,0.550232,0.530252,0.601108,0.551877,0.468045,0.506079,0.532024,0.574376,0.526722,0.495153,0.4387,0.0102201
0.02,0.518092,0.503648,0.497288,0.485052,0.515632,0.573331,0.467228,0.579891,0.526464,0.517306,0.515652,0.519592,0.513032,0.483799,0.50829,0.55586,0.544427,0.491897,0.50077,0.510682,0.580055,0.922756,1.49858,1.1741,0.571747,1.46606,0.510385,1.19457,1.55617,0.995426,0.576956,0.503439,0.552659,0.575029,0.540429,0.479353,0.552586,0.501375,0.501122,0.548696,0.531227,0.600126,0.552748,0.468947,0.505167,0.53245,0.574063,0.528285,0.494378,0.438798,0.0102088
0.0201,0.518545,0.503594,0.496458,0.486135,0.515827,0.572018,0.468837,0.579638,0.525895,0.518359,0.514436,0.520836,0.51375,0.483602,0.507604,0.555443,0.544434,0.492244,0.502166,0.510887,0.583619,0.931399,1.50256,1.15579,0.577708,1.461,0.514122,1.1754,1.56003,1.00668,0.579407,0.504302,0.552817,0.575262,0.539225,0.480492,0.553429,0.500876,0.501917,0.547143,0.532221,0.599114,0.55362,0.469866,0.504262,0.532875,0.573733,0.529858,0.493585,0.438913,0.0101831
0.0202,0.51899,0.503556,0.495613,0.487242,0.516008,0.57068,0.470498,0.579338,0.525345,0.519414,0.513224,0.522056,0.514483,0.483416,0.506921,0.555011,0.544438,0.492595,0.503564,0.51111,0.587305,0.940039,1.50623,1.13741,0.584243,1.45528,0.518444,1.15618,1.56353,1.01796,0.581956,0.505202,0.552956,0.575509,0.537992,0.481677,0.554226,0.5004,0.502725,0.545574,0.533234,0.598071,0.55449,0.470801,0.503365,0.533299,0.573387,0.53144,0.492773,0.439045,0.010217
0.0203,0.519425,0.503534,0.494754,0.488371,0.516176,0.569317,0.47221,0.578994,0.524813,0.520468,0.512017,0.523252,0.51523,0.483243,0.506241,0.554562,0.544441,0.492952,0.504964,0.511354,0.591114,0.948671,1.50957,1.11898,0.591334,1.4489,0.523333,1.13693,1.56666,1.02927,0.584605,0.50614,0.553078,0.575769,0.536733,0.482905,0.554978,0.499948,0.503545,0.543988,0.534264,0.597,0.555358,0.471753,0.502476,0.533722,0.573024,0.533031,0.491945,0.439193,0.0102139
0.0204,0.519851,0.503528,0.493882,0.489521,0.516329,0.567932,0.473972,0.578604,0.524301,0.521522,0.510817,0.524423,0.515992,0.483081,0.505564,0.554098,0.544441,0.493314,0.506366,0.511619,0.595046,0.95729,1.51257,1.10054,0.598965,1.44188,0.528773,1.11767,1.56942,1.04061,0.587355,0.507117,0.553182,0.57604,0.535449,0.484177,0.555684,0.49952,0.504378,0.542387,0.535312,0.595902,0.556224,0.472721,0.501596,0.534144,0.572645,0.534628,0.491101,0.439358,0.0102069
0.0205,0.520268,0.503539,0.492997,0.490692,0.516467,0.566525,0.47578,0.578172,0.523809,0.522574,0.509626,0.525568,0.516768,0.482932,0.504891,0.553618,0.54444,0.49368,0.507769,0.511908,0.599102,0.965891,1.51524,1.08209,0.607116,1.43424,0.534747,1.09843,1.57181,1.05196,0.590208,0.508133,0.553268,0.576323,0.534139,0.485491,0.556344,0.499116,0.505222,0.540773,0.536376,0.594776,0.557086,0.473705,0.500726,0.534563,0.572252,0.536231,0.490242,0.439538,0.0102611
0.0206,0.520676,0.503565,0.4921,0.491883,0.516591,0.565098,0.477634,0.577697,0.523335,0.523624,0.508443,0.526686,0.517558,0.482794,0.504221,0.553122,0.544436,0.494052,0.509172,0.51222,0.603283,0.974471,1.51758,1.06365,0.615771,1.42598,0.541235,1.07921,1.57382,1.06332,0.593167,0.509188,0.553338,0.576618,0.532807,0.486847,0.556959,0.498737,0.506077,0.539145,0.537454,0.593626,0.557944,0.474705,0.499867,0.534979,0.571845,0.537839,0.48937,0.439733,0.010217
0.0207,0.521074,0.503607,0.491191,0.493093,0.516701,0.563653,0.479531,0.57718,0.522881,0.524671,0.507271,0.527777,0.518361,0.482669,0.503555,0.55261,0.544432,0.494428,0.510575,0.512558,0.607588,0.983024,1.51956,1.04524,0.624908,1.41713,0.548219,1.06004,1.57546,1.07468,0.596234,0.510284,0.553392,0.576922,0.531453,0.488242,0.557529,0.498383,0.506943,0.537505,0.538547,0.592451,0.558797,0.47572,0.499018,0.535393,0.571424,0.53945,0.488485,0.439943,0.0101979
0.0208,0.521463,0.503665,0.490273,0.494321,0.516796,0.56219,0.48147,0.576624,0.522446,0.525714,0.506109,0.528841,0.519177,0.482556,0.502893,0.552082,0.544426,0.49481,0.511979,0.512924,0.612019,0.991546,1.5212,1.02688,0.634509,1.4077,0.555681,1.04093,1.57671,1.08604,0.599409,0.511419,0.553429,0.577237,0.530078,0.489677,0.558053,0.498053,0.507818,0.535854,0.539653,0.591253,0.559644,0.476751,0.498182,0.535802,0.570991,0.541062,0.487588,0.440169,0.0102541
0.0209,0.521842,0.503739,0.489345,0.495566,0.516877,0.560712,0.483449,0.576028,0.522031,0.526752,0.50496,0.529876,0.520007,0.482456,0.502235,0.551539,0.544419,0.495196,0.513381,0.513318,0.616575,1.00003,1.52249,1.00858,0.644554,1.3977,0.5636,1.02191,1.57757,1.09739,0.602696,0.512595,0.553451,0.577562,0.528684,0.491149,0.558533,0.497748,0.508703,0.534192,0.540771,0.590034,0.560485,0.477797,0.497357,0.536208,0.570547,0.542675,0.486681,0.440408,0.0102239
0.021,0.522211,0.503828,0.488408,0.496827,0.516942,0.559221,0.485465,0.575394,0.521635,0.527786,0.503825,0.530884,0.520849,0.482368,0.501581,0.550981,0.54441,0.495588,0.514783,0.513743,0.621257,1.00848,1.52343,0.990378,0.655022,1.38715,0.571955,1.00299,1.57805,1.10873,0.606095,0.513812,0.553458,0.577895,0.527272,0.492659,0.558968,0.497468,0.509596,0.532522,0.5419,0.588793,0.561318,0.478858,0.496546,0.536609,0.570091,0.544288,0.485764,0.440662,0.010246
0.0211,0.52257,0.503933,0.487464,0.498103,0.516993,0.557716,0.487516,0.574723,0.521258,0.528813,0.502703,0.531862,0.521703,0.482293,0.500932,0.550407,0.544401,0.495984,0.516183,0.514199,0.626065,1.01688,1.52401,0.972275,0.665891,1.37607,0.580728,0.98419,1.57814,1.12004,0.609608,0.515071,0.55345,0.578236,0.525844,0.494203,0.559358,0.497214,0.510497,0.530844,0.543039,0.587533,0.562142,0.479934,0.495749,0.537005,0.569624,0.545899,0.484838,0.440929,0.0102649
0.0212,0.52292,0.504052,0.486512,0.499394,0.517029,0.556201,0.489601,0.574018,0.520901,0.529834,0.501597,0.53281,0.522568,0.482231,0.500287,0.549818,0.544391,0.496385,0.51758,0.514689,0.630998,1.02522,1.52423,0.954295,0.677141,1.36448,0.589895,0.96553,1.57783,1.13132,0.613236,0.516371,0.553428,0.578585,0.524401,0.495782,0.559706,0.496984,0.511406,0.529158,0.544187,0.586255,0.562958,0.481024,0.494966,0.537396,0.569148,0.547507,0.483906,0.44121,0.010247
0.0213,0.523259,0.504187,0.485555,0.500697,0.517051,0.554677,0.491717,0.573278,0.520562,0.530848,0.500508,0.53373,0.523445,0.482182,0.499647,0.549213,0.54438,0.496791,0.518976,0.515213,0.636057,1.03352,1.52409,0.936455,0.68875,1.3524,0.599437,0.947028,1.57713,1.14257,0.616981,0.517714,0.553393,0.57894,0.522945,0.497393,0.560009,0.49678,0.512322,0.527467,0.545343,0.58496,0.563764,0.482128,0.494198,0.53778,0.568664,0.54911,0.482967,0.441503,0.010196
0.0214,0.523588,0.504336,0.484592,0.502013,0.517057,0.553144,0.493863,0.572505,0.520243,0.531853,0.499435,0.534619,0.524333,0.482147,0.499012,0.548594,0.544369,0.497202,0.520368,0.515775,0.641241,1.04175,1.52358,0.918773,0.700695,1.33984,0.609332,0.9287,1.57604,1.15377,0.620845,0.519099,0.553345,0.579302,0.521478,0.499036,0.56027,0.496601,0.513244,0.52577,0.546505,0.58365,0.564558,0.483245,0.493445,0.538158,0.568171,0.550707,0.482023,0.44181,0.0101972
0.0215,0.523908,0.5045,0.483625,0.50334,0.517049,0.551606,0.496035,0.571701,0.519942,0.53285,0.49838,0.535478,0.525231,0.482124,0.498382,0.547959,0.544357,0.497617,0.521758,0.516374,0.64655,1.04991,1.52272,0.901266,0.712954,1.32683,0.619557,0.910565,1.57455,1.16492,0.624828,0.520528,0.553284,0.579669,0.519999,0.500709,0.560489,0.496446,0.514172,0.52407,0.547673,0.582325,0.565342,0.484376,0.492709,0.538529,0.567671,0.552298,0.481076,0.442128,0.010222
0.0216,0.524217,0.504678,0.482655,0.504676,0.517026,0.550063,0.498231,0.570867,0.519659,0.533838,0.497344,0.536307,0.526138,0.482115,0.497758,0.54731,0.544345,0.498038,0.523144,0.517014,0.651983,1.05801,1.52148,0.883951,0.725505,1.31339,0.63009,0.892639,1.57266,1.17601,0.628932,0.522,0.553212,0.580041,0.518513,0.50241,0.560666,0.496318,0.515106,0.522367,0.548846,0.580987,0.566113,0.485521,0.49199,0.538893,0.567164,0.55388,0.480125,0.442458,0.0101988
0.0217,0.524516,0.504869,0.481682,0.506022,0.516988,0.548517,0.50045,0.570004,0.519395,0.534817,0.496328,0.537105,0.527055,0.48212,0.497139,0.546647,0.544333,0.498463,0.524526,0.517695,0.657539,1.06603,1.51988,0.866847,0.738324,1.29954,0.64091,0.874939,1.57038,1.18704,0.633158,0.523516,0.553129,0.580417,0.517019,0.504138,0.560802,0.496214,0.516043,0.520662,0.550022,0.579637,0.566871,0.486678,0.491289,0.539248,0.566652,0.555453,0.479173,0.4428,0.010201
0.0218,0.524804,0.505075,0.480708,0.507375,0.516936,0.546969,0.502689,0.569115,0.519149,0.535784,0.495332,0.537873,0.52798,0.482139,0.496525,0.545969,0.54432,0.498893,0.525903,0.51842,0.663219,1.07397,1.51792,0.849969,0.751389,1.2853,0.651994,0.857484,1.5677,1.198,0.637506,0.525077,0.553036,0.580795,0.51552,0.505892,0.560898,0.496135,0.516985,0.518956,0.551201,0.578276,0.567615,0.487848,0.490605,0.539596,0.566134,0.557015,0.478219,0.443153,0.010206
0.0219,0.525083,0.505294,0.479734,0.508734,0.516869,0.545421,0.504946,0.5682,0.518921,0.536741,0.494357,0.53861,0.528914,0.482171,0.495917,0.545276,0.544308,0.499328,0.527276,0.51919,0.669021,1.08182,1.51558,0.833334,0.764676,1.27069,0.663318,0.840288,1.56463,1.20888,0.641977,0.526684,0.552933,0.581176,0.514017,0.507669,0.560954,0.49608,0.51793,0.517251,0.55238,0.576907,0.568344,0.489029,0.489941,0.539934,0.565612,0.558564,0.477267,0.443516,0.0102
0.022,0.525351,0.505525,0.47876,0.5101,0.516788,0.543875,0.507218,0.567261,0.518711,0.537687,0.493405,0.539316,0.529854,0.482218,0.495315,0.54457,0.544295,0.499768,0.528645,0.520006,0.674944,1.08958,1.51288,0.816959,0.778162,1.25573,0.674861,0.823368,1.56116,1.21967,0.646573,0.528336,0.552822,0.581559,0.512512,0.509469,0.560971,0.496051,0.518878,0.515548,0.55356,0.575529,0.569058,0.490223,0.489296,0.540263,0.565087,0.560101,0.476316,0.44389,0.0102241
0.0221,0.525609,0.50577,0.477788,0.511469,0.516692,0.542332,0.509504,0.5663,0.518517,0.538621,0.492474,0.539992,0.530802,0.482279,0.494719,0.54385,0.544282,0.500213,0.530007,0.520871,0.680987,1.09725,1.50981,0.800859,0.791823,1.24046,0.686599,0.806739,1.55731,1.23037,0.651294,0.530034,0.552702,0.581943,0.511006,0.511289,0.56095,0.496046,0.519828,0.513847,0.554739,0.574145,0.569756,0.491428,0.488671,0.540583,0.564558,0.561623,0.475367,0.444274,0.0101819
0.0222,0.525857,0.506027,0.476818,0.512841,0.516582,0.540794,0.5118,0.565318,0.51834,0.539542,0.491567,0.540637,0.531755,0.482354,0.494129,0.543116,0.544269,0.500663,0.531365,0.521787,0.687149,1.10481,1.50637,0.785051,0.805636,1.22488,0.698509,0.790418,1.55306,1.24097,0.656141,0.531779,0.552575,0.582326,0.509502,0.513129,0.560892,0.496065,0.52078,0.51215,0.555915,0.572755,0.570437,0.492644,0.488067,0.540892,0.564028,0.563129,0.474423,0.444667,0.010205
0.0223,0.526095,0.506296,0.475853,0.514216,0.516458,0.539263,0.514104,0.564317,0.51818,0.540451,0.490684,0.541252,0.532714,0.482444,0.493545,0.542369,0.544257,0.501118,0.532717,0.522755,0.693428,1.11227,1.50257,0.769549,0.819577,1.20903,0.710568,0.77442,1.54842,1.25146,0.661113,0.533571,0.552441,0.582709,0.508,0.514985,0.560797,0.496108,0.521733,0.510458,0.557088,0.571362,0.5711,0.493871,0.487485,0.541191,0.563497,0.564618,0.473483,0.445069,0.010215
0.0224,0.526322,0.506576,0.474892,0.515591,0.51632,0.537739,0.516415,0.563298,0.518036,0.541346,0.489825,0.541836,0.533677,0.482548,0.492968,0.541609,0.544244,0.501578,0.534062,0.523777,0.699824,1.11962,1.49841,0.754369,0.833623,1.19292,0.722754,0.758758,1.5434,1.26184,0.666211,0.535411,0.552302,0.58309,0.506503,0.516858,0.560667,0.496175,0.522686,0.508773,0.558256,0.569966,0.571745,0.495109,0.486924,0.541479,0.562964,0.566089,0.472549,0.445481,0.010217
0.0225,0.52654,0.506868,0.473936,0.516966,0.516168,0.536224,0.518729,0.562264,0.517908,0.542227,0.488991,0.54239,0.534645,0.482667,0.492397,0.540836,0.544231,0.502042,0.535402,0.524854,0.706334,1.12685,1.49388,0.739524,0.84775,1.17659,0.735043,0.743447,1.53799,1.27209,0.671436,0.5373,0.552157,0.583468,0.505012,0.518744,0.560502,0.496265,0.523639,0.507094,0.559418,0.568568,0.572371,0.496356,0.486386,0.541755,0.562432,0.56754,0.471622,0.4459,0.010211
0.0226,0.526747,0.507171,0.472988,0.518339,0.516003,0.534721,0.521045,0.561215,0.517795,0.543095,0.488183,0.542914,0.535615,0.482801,0.491833,0.540051,0.544219,0.502512,0.536734,0.525989,0.712957,1.13396,1.48899,0.72503,0.861934,1.16005,0.747412,0.728501,1.53221,1.28221,0.676787,0.539238,0.552009,0.583844,0.50353,0.520642,0.560304,0.496379,0.524592,0.505423,0.560574,0.56717,0.572977,0.497613,0.485871,0.54202,0.561901,0.568971,0.470704,0.446328,0.010179
0.0227,0.526944,0.507484,0.472047,0.519709,0.515824,0.53323,0.52336,0.560154,0.517697,0.543948,0.4874,0.543408,0.536588,0.48295,0.491276,0.539253,0.544207,0.502986,0.538061,0.527184,0.719692,1.14094,1.48375,0.7109,0.876153,1.14333,0.759839,0.713933,1.52605,1.2922,0.682265,0.541226,0.551857,0.584215,0.502057,0.522551,0.560072,0.496516,0.525543,0.503762,0.561721,0.565773,0.573563,0.498878,0.48538,0.542272,0.561371,0.57038,0.469794,0.446763,0.0101888
0.0228,0.52713,0.507807,0.471115,0.521075,0.515632,0.531753,0.525671,0.559082,0.517613,0.544786,0.486644,0.543873,0.537563,0.483114,0.490726,0.538443,0.544195,0.503466,0.53938,0.528439,0.726536,1.1478,1.47815,0.697147,0.890382,1.12645,0.772301,0.699757,1.51951,1.30204,0.687869,0.543264,0.551702,0.584581,0.500595,0.524469,0.55981,0.496675,0.526493,0.502112,0.56286,0.564379,0.574128,0.500153,0.484913,0.542512,0.560843,0.571766,0.468894,0.447205,0.0101888
0.0229,0.527307,0.50814,0.470193,0.522436,0.515427,0.530291,0.527976,0.558001,0.517544,0.545609,0.485914,0.544308,0.538538,0.483294,0.490183,0.537621,0.544183,0.50395,0.540692,0.529758,0.733487,1.15451,1.4722,0.683784,0.904599,1.10944,0.784776,0.685983,1.51261,1.31173,0.693598,0.545353,0.551546,0.584942,0.499146,0.526393,0.559516,0.496857,0.52744,0.500473,0.563988,0.562988,0.574671,0.501436,0.484471,0.542739,0.560318,0.573129,0.468006,0.447654,0.0101988
0.023,0.527474,0.508483,0.469282,0.523791,0.51521,0.528846,0.530274,0.556912,0.517488,0.546416,0.485212,0.544715,0.539513,0.483489,0.489648,0.536788,0.544171,0.50444,0.541998,0.531141,0.740544,1.16109,1.4659,0.670823,0.918781,1.09232,0.797241,0.672626,1.50535,1.32126,0.699454,0.547493,0.55139,0.585296,0.497713,0.528323,0.559193,0.497061,0.528385,0.498847,0.565105,0.561603,0.575192,0.502726,0.484055,0.542953,0.559797,0.574466,0.46713,0.44811,0.010216
0.0231,0.527631,0.508834,0.468383,0.525138,0.51498,0.527419,0.532561,0.555817,0.517445,0.547208,0.484537,0.545094,0.540488,0.483699,0.48912,0.535944,0.544159,0.504935,0.543296,0.532591,0.747703,1.16752,1.45926,0.658277,0.932905,1.07512,0.809675,0.659695,1.49773,1.33063,0.705434,0.549687,0.551233,0.585642,0.496295,0.530256,0.558841,0.497286,0.529326,0.497234,0.566209,0.560223,0.575691,0.504024,0.483664,0.543152,0.55928,0.575776,0.466267,0.448571,0.0102589
0.0232,0.527778,0.509193,0.467496,0.526475,0.514738,0.526012,0.534835,0.554719,0.517414,0.547984,0.483889,0.545445,0.541461,0.483925,0.488599,0.535089,0.544147,0.505435,0.544587,0.53411,0.754963,1.1738,1.45228,0.646156,0.946949,1.05785,0.822055,0.647201,1.48976,1.33982,0.711538,0.551933,0.551078,0.585981,0.494896,0.53219,0.558462,0.497532,0.530263,0.495637,0.567299,0.55885,0.576166,0.505329,0.4833,0.543338,0.558768,0.57706,0.465419,0.449038,0.010201
0.0233,0.527915,0.509561,0.466624,0.527803,0.514484,0.524626,0.537095,0.553618,0.517396,0.548744,0.483269,0.545768,0.542431,0.484167,0.488086,0.534223,0.544136,0.50594,0.54587,0.535698,0.762322,1.17992,1.44496,0.634471,0.96089,1.04055,0.83436,0.635156,1.48144,1.34884,0.717766,0.554233,0.550925,0.586311,0.493516,0.534124,0.558057,0.497799,0.531195,0.494055,0.568375,0.557486,0.576617,0.50664,0.482963,0.54351,0.558261,0.578315,0.464585,0.449511,0.010216
0.0234,0.528042,0.509936,0.465767,0.52912,0.514219,0.523262,0.539337,0.552516,0.517389,0.549487,0.482678,0.546064,0.543399,0.484424,0.487581,0.533348,0.544124,0.50645,0.547147,0.537358,0.769776,1.18589,1.43731,0.623234,0.974707,1.02323,0.84657,0.623568,1.47278,1.35767,0.724116,0.556587,0.550774,0.586631,0.492158,0.536056,0.557627,0.498087,0.532122,0.492491,0.569435,0.556132,0.577044,0.507957,0.482654,0.543667,0.55776,0.579541,0.463768,0.449988,0.0102201
0.0235,0.52816,0.510319,0.464926,0.530424,0.513942,0.521922,0.54156,0.551415,0.517393,0.550213,0.482115,0.546334,0.544362,0.484698,0.487084,0.532462,0.544112,0.506965,0.548416,0.539092,0.777323,1.19169,1.42934,0.612452,0.988378,1.00592,0.858662,0.612447,1.46379,1.3663,0.730588,0.558997,0.550628,0.58694,0.490823,0.537985,0.557173,0.498394,0.533044,0.490944,0.570478,0.554789,0.577446,0.509279,0.482373,0.543809,0.557266,0.580737,0.462967,0.45047,0.010175
